📍 Resuming from checkpoint: 0 records
🚀 Starting import with batch size: 2000
📊 Target file: pp-complete.csv
✅ Imported 28,162,000 records (10176/sec)
✅ Imported 28,164,000 records (10176/sec)
✅ Imported 28,166,000 records (10176/sec)
✅ Imported 28,168,000 records (10175/sec)
✅ Imported 28,170,000 records (10175/sec)
✅ Imported 28,172,000 records (10174/sec)
✅ Imported 28,174,000 records (10172/sec)
✅ Imported 28,176,000 records (10171/sec)
✅ Imported 28,178,000 records (10170/sec)
✅ Imported 28,180,000 records (10169/sec)
✅ Imported 28,182,000 records (10167/sec)
✅ Imported 28,184,000 records (10167/sec)
✅ Imported 28,186,000 records (10166/sec)
✅ Imported 28,188,000 records (10166/sec)
✅ Imported 28,190,000 records (10165/sec)
✅ Imported 28,192,000 records (10165/sec)
✅ Imported 28,194,000 records (10165/sec)
✅ Imported 28,196,000 records (10164/sec)
✅ Imported 28,198,000 records (10164/sec)
✅ Imported 28,200,000 records (10164/sec)
✅ Imported 28,202,000 records (10163/sec)
✅ Imported 28,204,000 records (10162/sec)
✅ Imported 28,206,000 records (10162/sec)
✅ Imported 28,208,000 records (10162/sec)
✅ Imported 28,210,000 records (10162/sec)
✅ Imported 28,212,000 records (10162/sec)
✅ Imported 28,214,000 records (10163/sec)
✅ Imported 28,216,000 records (10163/sec)
✅ Imported 28,218,000 records (10163/sec)
✅ Imported 28,220,000 records (10163/sec)
✅ Imported 28,222,000 records (10163/sec)
✅ Imported 28,224,000 records (10164/sec)
✅ Imported 28,226,000 records (10164/sec)
✅ Imported 28,228,000 records (10164/sec)
✅ Imported 28,230,000 records (10164/sec)
✅ Imported 28,232,000 records (10165/sec)
✅ Imported 28,234,000 records (10165/sec)
✅ Imported 28,236,000 records (10165/sec)
✅ Imported 28,238,000 records (10166/sec)
✅ Imported 28,240,000 records (10166/sec)
✅ Imported 28,242,000 records (10166/sec)
✅ Imported 28,244,000 records (10167/sec)
✅ Imported 28,246,000 records (10167/sec)
✅ Imported 28,248,000 records (10167/sec)
✅ Imported 28,250,000 records (10167/sec)
✅ Imported 28,252,000 records (10167/sec)
✅ Imported 28,254,000 records (10167/sec)
✅ Imported 28,256,000 records (10168/sec)
✅ Imported 28,258,000 records (10168/sec)
✅ Imported 28,260,000 records (10168/sec)
✅ Imported 28,262,000 records (10168/sec)
✅ Imported 28,264,000 records (10168/sec)
✅ Imported 28,266,000 records (10168/sec)
✅ Imported 28,268,000 records (10169/sec)
✅ Imported 28,270,000 records (10169/sec)
✅ Imported 28,272,000 records (10169/sec)
✅ Imported 28,274,000 records (10169/sec)
✅ Imported 28,276,000 records (10170/sec)
✅ Imported 28,278,000 records (10170/sec)
✅ Imported 28,280,000 records (10170/sec)
✅ Imported 28,282,000 records (10170/sec)
✅ Imported 28,284,000 records (10171/sec)
✅ Imported 28,286,000 records (10171/sec)
✅ Imported 28,288,000 records (10171/sec)
✅ Imported 28,290,000 records (10171/sec)
✅ Imported 28,292,000 records (10170/sec)
✅ Imported 28,294,000 records (10170/sec)
✅ Imported 28,296,000 records (10170/sec)
✅ Imported 28,298,000 records (10170/sec)
✅ Imported 28,300,000 records (10171/sec)
✅ Imported 28,302,000 records (10171/sec)
✅ Imported 28,304,000 records (10171/sec)
✅ Imported 28,306,000 records (10172/sec)
✅ Imported 28,308,000 records (10172/sec)
✅ Imported 28,310,000 records (10172/sec)
✅ Imported 28,312,000 records (10172/sec)
✅ Imported 28,314,000 records (10172/sec)
✅ Imported 28,316,000 records (10172/sec)
✅ Imported 28,318,000 records (10172/sec)
✅ Imported 28,320,000 records (10172/sec)
✅ Imported 28,322,000 records (10172/sec)
✅ Imported 28,324,000 records (10173/sec)
✅ Imported 28,326,000 records (10173/sec)
✅ Imported 28,328,000 records (10173/sec)
✅ Imported 28,330,000 records (10173/sec)
✅ Imported 28,332,000 records (10174/sec)
✅ Imported 28,334,000 records (10174/sec)
✅ Imported 28,336,000 records (10174/sec)
✅ Imported 28,338,000 records (10174/sec)
✅ Imported 28,340,000 records (10175/sec)
✅ Imported 28,342,000 records (10175/sec)
✅ Imported 28,344,000 records (10175/sec)
✅ Imported 28,346,000 records (10176/sec)
✅ Imported 28,348,000 records (10176/sec)
✅ Imported 28,350,000 records (10176/sec)
✅ Imported 28,352,000 records (10177/sec)
✅ Imported 28,354,000 records (10177/sec)
✅ Imported 28,356,000 records (10177/sec)
✅ Imported 28,358,000 records (10178/sec)
✅ Imported 28,360,000 records (10178/sec)
✅ Imported 28,362,000 records (10178/sec)
✅ Imported 28,364,000 records (10179/sec)
✅ Imported 28,366,000 records (10179/sec)
✅ Imported 28,368,000 records (10179/sec)
✅ Imported 28,370,000 records (10180/sec)
✅ Imported 28,372,000 records (10180/sec)
✅ Imported 28,374,000 records (10181/sec)
✅ Imported 28,376,000 records (10181/sec)
✅ Imported 28,378,000 records (10181/sec)
✅ Imported 28,380,000 records (10182/sec)
✅ Imported 28,382,000 records (10181/sec)
✅ Imported 28,384,000 records (10181/sec)
✅ Imported 28,386,000 records (10181/sec)
✅ Imported 28,388,000 records (10181/sec)
✅ Imported 28,390,000 records (10181/sec)
✅ Imported 28,392,000 records (10181/sec)
✅ Imported 28,394,000 records (10181/sec)
✅ Imported 28,396,000 records (10182/sec)
✅ Imported 28,398,000 records (10182/sec)
✅ Imported 28,400,000 records (10182/sec)
✅ Imported 28,402,000 records (10182/sec)
✅ Imported 28,404,000 records (10182/sec)
✅ Imported 28,406,000 records (10182/sec)
✅ Imported 28,408,000 records (10182/sec)
✅ Imported 28,410,000 records (10183/sec)
✅ Imported 28,412,000 records (10183/sec)
✅ Imported 28,414,000 records (10183/sec)
✅ Imported 28,416,000 records (10182/sec)
✅ Imported 28,418,000 records (10181/sec)
✅ Imported 28,420,000 records (10181/sec)
✅ Imported 28,422,000 records (10181/sec)
✅ Imported 28,424,000 records (10181/sec)
✅ Imported 28,426,000 records (10180/sec)
✅ Imported 28,428,000 records (10179/sec)
✅ Imported 28,430,000 records (10177/sec)
✅ Imported 28,432,000 records (10172/sec)
✅ Imported 28,434,000 records (10169/sec)
✅ Imported 28,436,000 records (10168/sec)
✅ Imported 28,438,000 records (10167/sec)
✅ Imported 28,440,000 records (10167/sec)
✅ Imported 28,442,000 records (10166/sec)
✅ Imported 28,444,000 records (10165/sec)
✅ Imported 28,446,000 records (10165/sec)
✅ Imported 28,448,000 records (10165/sec)
✅ Imported 28,450,000 records (10164/sec)
✅ Imported 28,452,000 records (10165/sec)
✅ Imported 28,454,000 records (10164/sec)
✅ Imported 28,456,000 records (10164/sec)
✅ Imported 28,458,000 records (10163/sec)
✅ Imported 28,460,000 records (10163/sec)
✅ Imported 28,462,000 records (10163/sec)
✅ Imported 28,464,000 records (10163/sec)
✅ Imported 28,466,000 records (10163/sec)
✅ Imported 28,468,000 records (10163/sec)
✅ Imported 28,470,000 records (10162/sec)
✅ Imported 28,472,000 records (10162/sec)
✅ Imported 28,474,000 records (10162/sec)
✅ Imported 28,476,000 records (10162/sec)
✅ Imported 28,478,000 records (10162/sec)
✅ Imported 28,480,000 records (10161/sec)
✅ Imported 28,482,000 records (10161/sec)
✅ Imported 28,484,000 records (10161/sec)
✅ Imported 28,486,000 records (10161/sec)
✅ Imported 28,488,000 records (10161/sec)
✅ Imported 28,490,000 records (10160/sec)
✅ Imported 28,492,000 records (10160/sec)
✅ Imported 28,494,000 records (10161/sec)
✅ Imported 28,496,000 records (10161/sec)
✅ Imported 28,498,000 records (10161/sec)
✅ Imported 28,500,000 records (10161/sec)
✅ Imported 28,502,000 records (10161/sec)
✅ Imported 28,504,000 records (10160/sec)
✅ Imported 28,506,000 records (10160/sec)
✅ Imported 28,508,000 records (10159/sec)
✅ Imported 28,510,000 records (10159/sec)
✅ Imported 28,512,000 records (10159/sec)
✅ Imported 28,514,000 records (10159/sec)
✅ Imported 28,516,000 records (10158/sec)
✅ Imported 28,518,000 records (10158/sec)
✅ Imported 28,520,000 records (10158/sec)
✅ Imported 28,522,000 records (10158/sec)
✅ Imported 28,524,000 records (10158/sec)
✅ Imported 28,526,000 records (10157/sec)
✅ Imported 28,528,000 records (10157/sec)
✅ Imported 28,530,000 records (10157/sec)
✅ Imported 28,532,000 records (10156/sec)
✅ Imported 28,534,000 records (10156/sec)
✅ Imported 28,536,000 records (10156/sec)
✅ Imported 28,538,000 records (10156/sec)
✅ Imported 28,540,000 records (10156/sec)
✅ Imported 28,542,000 records (10156/sec)
✅ Imported 28,544,000 records (10156/sec)
✅ Imported 28,546,000 records (10156/sec)
✅ Imported 28,548,000 records (10156/sec)
✅ Imported 28,550,000 records (10154/sec)
✅ Imported 28,552,000 records (10154/sec)
✅ Imported 28,554,000 records (10154/sec)
✅ Imported 28,556,000 records (10154/sec)
✅ Imported 28,558,000 records (10154/sec)
✅ Imported 28,560,000 records (10154/sec)
✅ Imported 28,562,000 records (10154/sec)
✅ Imported 28,564,000 records (10154/sec)
✅ Imported 28,566,000 records (10154/sec)
✅ Imported 28,568,000 records (10153/sec)
✅ Imported 28,570,000 records (10153/sec)
✅ Imported 28,572,000 records (10153/sec)
✅ Imported 28,574,000 records (10153/sec)
✅ Imported 28,576,000 records (10153/sec)
✅ Imported 28,578,000 records (10152/sec)
✅ Imported 28,580,000 records (10152/sec)
✅ Imported 28,582,000 records (10152/sec)
✅ Imported 28,584,000 records (10151/sec)
✅ Imported 28,586,000 records (10150/sec)
✅ Imported 28,588,000 records (10149/sec)
✅ Imported 28,590,000 records (10149/sec)
✅ Imported 28,592,000 records (10149/sec)
✅ Imported 28,594,000 records (10149/sec)
✅ Imported 28,596,000 records (10150/sec)
✅ Imported 28,598,000 records (10150/sec)
✅ Imported 28,600,000 records (10150/sec)
✅ Imported 28,602,000 records (10149/sec)
✅ Imported 28,604,000 records (10149/sec)
✅ Imported 28,606,000 records (10149/sec)
✅ Imported 28,608,000 records (10148/sec)
✅ Imported 28,610,000 records (10148/sec)
✅ Imported 28,612,000 records (10147/sec)
✅ Imported 28,614,000 records (10147/sec)
✅ Imported 28,616,000 records (10147/sec)
✅ Imported 28,618,000 records (10146/sec)
✅ Imported 28,620,000 records (10146/sec)
✅ Imported 28,622,000 records (10146/sec)
✅ Imported 28,624,000 records (10146/sec)
✅ Imported 28,626,000 records (10146/sec)
✅ Imported 28,628,000 records (10146/sec)
✅ Imported 28,630,000 records (10146/sec)
✅ Imported 28,632,000 records (10146/sec)
✅ Imported 28,634,000 records (10147/sec)
✅ Imported 28,636,000 records (10147/sec)
✅ Imported 28,638,000 records (10147/sec)
✅ Imported 28,640,000 records (10148/sec)
✅ Imported 28,642,000 records (10148/sec)
✅ Imported 28,644,000 records (10148/sec)
✅ Imported 28,646,000 records (10148/sec)
✅ Imported 28,648,000 records (10149/sec)
✅ Imported 28,650,000 records (10149/sec)
✅ Imported 28,652,000 records (10149/sec)
✅ Imported 28,654,000 records (10149/sec)
✅ Imported 28,656,000 records (10149/sec)
✅ Imported 28,658,000 records (10149/sec)
✅ Imported 28,660,000 records (10149/sec)
✅ Imported 28,662,000 records (10149/sec)
✅ Imported 28,664,000 records (10149/sec)
✅ Imported 28,666,000 records (10148/sec)
✅ Imported 28,668,000 records (10148/sec)
✅ Imported 28,670,000 records (10147/sec)
✅ Imported 28,672,000 records (10147/sec)
✅ Imported 28,674,000 records (10147/sec)
✅ Imported 28,676,000 records (10147/sec)
✅ Imported 28,678,000 records (10147/sec)
✅ Imported 28,680,000 records (10147/sec)
✅ Imported 28,682,000 records (10148/sec)
✅ Imported 28,684,000 records (10148/sec)
✅ Imported 28,686,000 records (10148/sec)
✅ Imported 28,688,000 records (10148/sec)
✅ Imported 28,690,000 records (10148/sec)
✅ Imported 28,692,000 records (10148/sec)
✅ Imported 28,694,000 records (10148/sec)
✅ Imported 28,696,000 records (10148/sec)
✅ Imported 28,698,000 records (10148/sec)
✅ Imported 28,700,000 records (10148/sec)
✅ Imported 28,702,000 records (10148/sec)
✅ Imported 28,704,000 records (10148/sec)
✅ Imported 28,706,000 records (10148/sec)
✅ Imported 28,708,000 records (10148/sec)
✅ Imported 28,710,000 records (10148/sec)
✅ Imported 28,712,000 records (10148/sec)
✅ Imported 28,714,000 records (10148/sec)
✅ Imported 28,716,000 records (10148/sec)
✅ Imported 28,718,000 records (10147/sec)
✅ Imported 28,720,000 records (10147/sec)
✅ Imported 28,722,000 records (10146/sec)
✅ Imported 28,724,000 records (10146/sec)
✅ Imported 28,726,000 records (10146/sec)
✅ Imported 28,728,000 records (10146/sec)
✅ Imported 28,730,000 records (10145/sec)
✅ Imported 28,732,000 records (10145/sec)
✅ Imported 28,734,000 records (10145/sec)
✅ Imported 28,736,000 records (10145/sec)
✅ Imported 28,738,000 records (10145/sec)
✅ Imported 28,740,000 records (10145/sec)
✅ Imported 28,742,000 records (10145/sec)
✅ Imported 28,744,000 records (10146/sec)
✅ Imported 28,746,000 records (10146/sec)
✅ Imported 28,748,000 records (10145/sec)
✅ Imported 28,750,000 records (10146/sec)
✅ Imported 28,752,000 records (10146/sec)
✅ Imported 28,754,000 records (10146/sec)
✅ Imported 28,756,000 records (10146/sec)
✅ Imported 28,758,000 records (10146/sec)
✅ Imported 28,760,000 records (10146/sec)
✅ Imported 28,762,000 records (10144/sec)
✅ Imported 28,764,000 records (10144/sec)
✅ Imported 28,766,000 records (10144/sec)
✅ Imported 28,768,000 records (10144/sec)
✅ Imported 28,770,000 records (10144/sec)
✅ Imported 28,772,000 records (10144/sec)
✅ Imported 28,774,000 records (10144/sec)
✅ Imported 28,776,000 records (10145/sec)
✅ Imported 28,778,000 records (10145/sec)
✅ Imported 28,780,000 records (10145/sec)
✅ Imported 28,782,000 records (10145/sec)
✅ Imported 28,784,000 records (10145/sec)
✅ Imported 28,786,000 records (10145/sec)
✅ Imported 28,788,000 records (10145/sec)
✅ Imported 28,790,000 records (10145/sec)
✅ Imported 28,792,000 records (10145/sec)
✅ Imported 28,794,000 records (10145/sec)
✅ Imported 28,796,000 records (10145/sec)
✅ Imported 28,798,000 records (10145/sec)
✅ Imported 28,800,000 records (10145/sec)
✅ Imported 28,802,000 records (10145/sec)
✅ Imported 28,804,000 records (10145/sec)
✅ Imported 28,806,000 records (10146/sec)
✅ Imported 28,808,000 records (10146/sec)
✅ Imported 28,810,000 records (10146/sec)
✅ Imported 28,812,000 records (10146/sec)
✅ Imported 28,814,000 records (10146/sec)
✅ Imported 28,816,000 records (10146/sec)
✅ Imported 28,818,000 records (10147/sec)
✅ Imported 28,820,000 records (10147/sec)
✅ Imported 28,822,000 records (10147/sec)
✅ Imported 28,824,000 records (10147/sec)
✅ Imported 28,826,000 records (10147/sec)
✅ Imported 28,828,000 records (10148/sec)
✅ Imported 28,830,000 records (10148/sec)
✅ Imported 28,832,000 records (10148/sec)
✅ Imported 28,834,000 records (10148/sec)
✅ Imported 28,836,000 records (10149/sec)
✅ Imported 28,838,000 records (10149/sec)
✅ Imported 28,840,000 records (10149/sec)
✅ Imported 28,842,000 records (10150/sec)
✅ Imported 28,844,000 records (10150/sec)
✅ Imported 28,846,000 records (10150/sec)
✅ Imported 28,848,000 records (10150/sec)
✅ Imported 28,850,000 records (10150/sec)
✅ Imported 28,852,000 records (10151/sec)
✅ Imported 28,854,000 records (10151/sec)
✅ Imported 28,856,000 records (10151/sec)
✅ Imported 28,858,000 records (10151/sec)
✅ Imported 28,860,000 records (10151/sec)
✅ Imported 28,862,000 records (10151/sec)
✅ Imported 28,864,000 records (10151/sec)
✅ Imported 28,866,000 records (10151/sec)
✅ Imported 28,868,000 records (10151/sec)
✅ Imported 28,870,000 records (10151/sec)
✅ Imported 28,872,000 records (10151/sec)
✅ Imported 28,874,000 records (10151/sec)
✅ Imported 28,876,000 records (10151/sec)
✅ Imported 28,878,000 records (10151/sec)
✅ Imported 28,880,000 records (10150/sec)
✅ Imported 28,882,000 records (10151/sec)
✅ Imported 28,884,000 records (10150/sec)
✅ Imported 28,886,000 records (10151/sec)
✅ Imported 28,888,000 records (10151/sec)
✅ Imported 28,890,000 records (10151/sec)
✅ Imported 28,892,000 records (10151/sec)
✅ Imported 28,894,000 records (10152/sec)
✅ Imported 28,896,000 records (10152/sec)
✅ Imported 28,898,000 records (10152/sec)
✅ Imported 28,900,000 records (10152/sec)
✅ Imported 28,902,000 records (10152/sec)
✅ Imported 28,904,000 records (10153/sec)
✅ Imported 28,906,000 records (10153/sec)
✅ Imported 28,908,000 records (10153/sec)
✅ Imported 28,910,000 records (10153/sec)
✅ Imported 28,912,000 records (10154/sec)
✅ Imported 28,914,000 records (10154/sec)
✅ Imported 28,916,000 records (10154/sec)
✅ Imported 28,918,000 records (10154/sec)
✅ Imported 28,920,000 records (10154/sec)
✅ Imported 28,922,000 records (10155/sec)
✅ Imported 28,924,000 records (10155/sec)
✅ Imported 28,926,000 records (10155/sec)
✅ Imported 28,928,000 records (10155/sec)
✅ Imported 28,930,000 records (10156/sec)
✅ Imported 28,932,000 records (10156/sec)
✅ Imported 28,934,000 records (10156/sec)
✅ Imported 28,936,000 records (10156/sec)
✅ Imported 28,938,000 records (10155/sec)
✅ Imported 28,940,000 records (10155/sec)
✅ Imported 28,942,000 records (10155/sec)
✅ Imported 28,944,000 records (10155/sec)
✅ Imported 28,946,000 records (10155/sec)
✅ Imported 28,948,000 records (10155/sec)
✅ Imported 28,950,000 records (10155/sec)
✅ Imported 28,952,000 records (10155/sec)
✅ Imported 28,954,000 records (10154/sec)
✅ Imported 28,956,000 records (10154/sec)
✅ Imported 28,958,000 records (10154/sec)
✅ Imported 28,960,000 records (10154/sec)
✅ Imported 28,962,000 records (10154/sec)
✅ Imported 28,964,000 records (10154/sec)
✅ Imported 28,966,000 records (10155/sec)
✅ Imported 28,968,000 records (10155/sec)
✅ Imported 28,970,000 records (10155/sec)
✅ Imported 28,972,000 records (10155/sec)
✅ Imported 28,974,000 records (10156/sec)
✅ Imported 28,976,000 records (10156/sec)
✅ Imported 28,978,000 records (10156/sec)
✅ Imported 28,980,000 records (10156/sec)
✅ Imported 28,982,000 records (10156/sec)
✅ Imported 28,984,000 records (10156/sec)
✅ Imported 28,986,000 records (10156/sec)
✅ Imported 28,988,000 records (10156/sec)
✅ Imported 28,990,000 records (10156/sec)
✅ Imported 28,992,000 records (10156/sec)
✅ Imported 28,994,000 records (10156/sec)
✅ Imported 28,996,000 records (10155/sec)
✅ Imported 28,998,000 records (10155/sec)
✅ Imported 29,000,000 records (10154/sec)
✅ Imported 29,002,000 records (10149/sec)
✅ Imported 29,004,000 records (10148/sec)
✅ Imported 29,006,000 records (10145/sec)
✅ Imported 29,008,000 records (10144/sec)
✅ Imported 29,010,000 records (10143/sec)
✅ Imported 29,012,000 records (10142/sec)
✅ Imported 29,014,000 records (10142/sec)
✅ Imported 29,016,000 records (10142/sec)
✅ Imported 29,018,000 records (10138/sec)
✅ Imported 29,020,000 records (10138/sec)
✅ Imported 29,022,000 records (10138/sec)
✅ Imported 29,024,000 records (10138/sec)
✅ Imported 29,026,000 records (10138/sec)
✅ Imported 29,028,000 records (10138/sec)
✅ Imported 29,030,000 records (10138/sec)
✅ Imported 29,032,000 records (10138/sec)
✅ Imported 29,034,000 records (10138/sec)
✅ Imported 29,036,000 records (10138/sec)
✅ Imported 29,038,000 records (10138/sec)
✅ Imported 29,040,000 records (10139/sec)
✅ Imported 29,042,000 records (10138/sec)
✅ Imported 29,044,000 records (10138/sec)
✅ Imported 29,046,000 records (10138/sec)
✅ Imported 29,048,000 records (10137/sec)
✅ Imported 29,050,000 records (10137/sec)
✅ Imported 29,052,000 records (10137/sec)
✅ Imported 29,054,000 records (10137/sec)
✅ Imported 29,056,000 records (10136/sec)
✅ Imported 29,058,000 records (10136/sec)
✅ Imported 29,060,000 records (10137/sec)
✅ Imported 29,062,000 records (10137/sec)
✅ Imported 29,064,000 records (10137/sec)
✅ Imported 29,066,000 records (10137/sec)
✅ Imported 29,068,000 records (10137/sec)
✅ Imported 29,070,000 records (10137/sec)
✅ Imported 29,072,000 records (10137/sec)
✅ Imported 29,074,000 records (10137/sec)
✅ Imported 29,076,000 records (10138/sec)
✅ Imported 29,078,000 records (10138/sec)
✅ Imported 29,080,000 records (10138/sec)
✅ Imported 29,082,000 records (10138/sec)
✅ Imported 29,084,000 records (10138/sec)
✅ Imported 29,086,000 records (10138/sec)
✅ Imported 29,088,000 records (10138/sec)
✅ Imported 29,090,000 records (10137/sec)
✅ Imported 29,092,000 records (10137/sec)
✅ Imported 29,094,000 records (10137/sec)
✅ Imported 29,096,000 records (10137/sec)
✅ Imported 29,098,000 records (10137/sec)
✅ Imported 29,100,000 records (10137/sec)
✅ Imported 29,102,000 records (10137/sec)
✅ Imported 29,104,000 records (10138/sec)
✅ Imported 29,106,000 records (10137/sec)
✅ Imported 29,108,000 records (10136/sec)
✅ Imported 29,110,000 records (10136/sec)
✅ Imported 29,112,000 records (10136/sec)
✅ Imported 29,114,000 records (10136/sec)
✅ Imported 29,116,000 records (10137/sec)
✅ Imported 29,118,000 records (10137/sec)
✅ Imported 29,120,000 records (10137/sec)
✅ Imported 29,122,000 records (10137/sec)
✅ Imported 29,124,000 records (10137/sec)
✅ Imported 29,126,000 records (10138/sec)
✅ Imported 29,128,000 records (10138/sec)
✅ Imported 29,130,000 records (10137/sec)
✅ Imported 29,132,000 records (10137/sec)
✅ Imported 29,134,000 records (10137/sec)
✅ Imported 29,136,000 records (10137/sec)
✅ Imported 29,138,000 records (10137/sec)
✅ Imported 29,140,000 records (10137/sec)
✅ Imported 29,142,000 records (10137/sec)
✅ Imported 29,144,000 records (10136/sec)
✅ Imported 29,146,000 records (10136/sec)
✅ Imported 29,148,000 records (10136/sec)
✅ Imported 29,150,000 records (10135/sec)
✅ Imported 29,152,000 records (10134/sec)
✅ Imported 29,154,000 records (10134/sec)
✅ Imported 29,156,000 records (10133/sec)
✅ Imported 29,158,000 records (10133/sec)
✅ Imported 29,160,000 records (10133/sec)
✅ Imported 29,162,000 records (10134/sec)
✅ Imported 29,164,000 records (10134/sec)
✅ Imported 29,166,000 records (10133/sec)
✅ Imported 29,168,000 records (10133/sec)
✅ Imported 29,170,000 records (10133/sec)
✅ Imported 29,172,000 records (10133/sec)
✅ Imported 29,174,000 records (10133/sec)
✅ Imported 29,176,000 records (10133/sec)
✅ Imported 29,178,000 records (10132/sec)
✅ Imported 29,180,000 records (10132/sec)
✅ Imported 29,182,000 records (10132/sec)
✅ Imported 29,184,000 records (10131/sec)
✅ Imported 29,186,000 records (10131/sec)
✅ Imported 29,188,000 records (10130/sec)
✅ Imported 29,190,000 records (10130/sec)
✅ Imported 29,192,000 records (10130/sec)
✅ Imported 29,194,000 records (10129/sec)
✅ Imported 29,196,000 records (10129/sec)
✅ Imported 29,198,000 records (10130/sec)
✅ Imported 29,200,000 records (10130/sec)
✅ Imported 29,202,000 records (10130/sec)
✅ Imported 29,204,000 records (10130/sec)
✅ Imported 29,206,000 records (10130/sec)
✅ Imported 29,208,000 records (10130/sec)
✅ Imported 29,210,000 records (10130/sec)
✅ Imported 29,212,000 records (10130/sec)
✅ Imported 29,214,000 records (10129/sec)
✅ Imported 29,216,000 records (10129/sec)
✅ Imported 29,218,000 records (10128/sec)
✅ Imported 29,220,000 records (10128/sec)
✅ Imported 29,222,000 records (10127/sec)
✅ Imported 29,224,000 records (10127/sec)
✅ Imported 29,226,000 records (10128/sec)
✅ Imported 29,228,000 records (10127/sec)
✅ Imported 29,230,000 records (10126/sec)
✅ Imported 29,232,000 records (10126/sec)
✅ Imported 29,234,000 records (10125/sec)
✅ Imported 29,236,000 records (10125/sec)
✅ Imported 29,238,000 records (10125/sec)
✅ Imported 29,240,000 records (10126/sec)
✅ Imported 29,242,000 records (10126/sec)
✅ Imported 29,244,000 records (10126/sec)
✅ Imported 29,246,000 records (10127/sec)
✅ Imported 29,248,000 records (10127/sec)
✅ Imported 29,250,000 records (10127/sec)
✅ Imported 29,252,000 records (10128/sec)
✅ Imported 29,254,000 records (10128/sec)
✅ Imported 29,256,000 records (10128/sec)
✅ Imported 29,258,000 records (10129/sec)
✅ Imported 29,260,000 records (10129/sec)
✅ Imported 29,262,000 records (10129/sec)
✅ Imported 29,264,000 records (10129/sec)
✅ Imported 29,266,000 records (10130/sec)
✅ Imported 29,268,000 records (10130/sec)
✅ Imported 29,270,000 records (10130/sec)
✅ Imported 29,272,000 records (10130/sec)
✅ Imported 29,274,000 records (10130/sec)
✅ Imported 29,276,000 records (10131/sec)
✅ Imported 29,278,000 records (10131/sec)
✅ Imported 29,280,000 records (10131/sec)
✅ Imported 29,282,000 records (10131/sec)
✅ Imported 29,284,000 records (10132/sec)
✅ Imported 29,286,000 records (10132/sec)
✅ Imported 29,288,000 records (10132/sec)
✅ Imported 29,290,000 records (10133/sec)
✅ Imported 29,292,000 records (10133/sec)
✅ Imported 29,294,000 records (10133/sec)
✅ Imported 29,296,000 records (10134/sec)
✅ Imported 29,298,000 records (10134/sec)
✅ Imported 29,300,000 records (10134/sec)
✅ Imported 29,302,000 records (10133/sec)
✅ Imported 29,304,000 records (10134/sec)
✅ Imported 29,306,000 records (10134/sec)
✅ Imported 29,308,000 records (10134/sec)
✅ Imported 29,310,000 records (10134/sec)
✅ Imported 29,312,000 records (10134/sec)
✅ Imported 29,314,000 records (10135/sec)
✅ Imported 29,316,000 records (10135/sec)
✅ Imported 29,318,000 records (10135/sec)
✅ Imported 29,320,000 records (10135/sec)
✅ Imported 29,322,000 records (10132/sec)
✅ Imported 29,324,000 records (10125/sec)
✅ Imported 29,326,000 records (10124/sec)
✅ Imported 29,328,000 records (10124/sec)
✅ Imported 29,330,000 records (10123/sec)
✅ Imported 29,332,000 records (10114/sec)
✅ Imported 29,334,000 records (10098/sec)
✅ Imported 29,336,000 records (10063/sec)
✅ Imported 29,338,000 records (10047/sec)
✅ Imported 29,340,000 records (10009/sec)
✅ Imported 29,342,000 records (10003/sec)
✅ Imported 29,344,000 records (10001/sec)
✅ Imported 29,346,000 records (10000/sec)
✅ Imported 29,348,000 records (9992/sec)
✅ Imported 29,350,000 records (9988/sec)
✅ Imported 29,352,000 records (9987/sec)
✅ Imported 29,354,000 records (9985/sec)
✅ Imported 29,356,000 records (9985/sec)
✅ Imported 29,358,000 records (9985/sec)
✅ Imported 29,360,000 records (9985/sec)
✅ Imported 29,362,000 records (9985/sec)
✅ Imported 29,364,000 records (9985/sec)
✅ Imported 29,366,000 records (9985/sec)
✅ Imported 29,368,000 records (9985/sec)
✅ Imported 29,370,000 records (9983/sec)
✅ Imported 29,372,000 records (9984/sec)
✅ Imported 29,374,000 records (9983/sec)
✅ Imported 29,376,000 records (9983/sec)
✅ Imported 29,378,000 records (9983/sec)
✅ Imported 29,380,000 records (9983/sec)
✅ Imported 29,382,000 records (9984/sec)
✅ Imported 29,384,000 records (9984/sec)
✅ Imported 29,386,000 records (9984/sec)
✅ Imported 29,388,000 records (9984/sec)
✅ Imported 29,390,000 records (9984/sec)
✅ Imported 29,392,000 records (9984/sec)
✅ Imported 29,394,000 records (9985/sec)
✅ Imported 29,396,000 records (9985/sec)
✅ Imported 29,398,000 records (9985/sec)
✅ Imported 29,400,000 records (9986/sec)
✅ Imported 29,402,000 records (9986/sec)
✅ Imported 29,404,000 records (9985/sec)
✅ Imported 29,406,000 records (9985/sec)
✅ Imported 29,408,000 records (9983/sec)
✅ Imported 29,410,000 records (9983/sec)
✅ Imported 29,412,000 records (9983/sec)
✅ Imported 29,414,000 records (9982/sec)
✅ Imported 29,416,000 records (9983/sec)
✅ Imported 29,418,000 records (9983/sec)
✅ Imported 29,420,000 records (9983/sec)
✅ Imported 29,422,000 records (9983/sec)
✅ Imported 29,424,000 records (9983/sec)
✅ Imported 29,426,000 records (9984/sec)
✅ Imported 29,428,000 records (9984/sec)
